Herptile,Mammal,Fruit,Nectar,Fish,Woody,Other,Animal,Plant,Herbaceous,Vertebrate,Invertebrate,Leaf,Seed,Bird,trophic_level,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,habitat_breadth_n,Activity.Nocturnal,Activity.Crepuscular,BodyMass.SpecLevel,Activity.Diurnal,scientific,Order,Family,Genus,DerekDietClassification90InsVertivoreSorting,foraging_stratum,biogeographical_realm,Species,adult_mass_g,dphy_invertebrate,dphy_vertebrate,dphy_plant,adult_body_mass_g,Diet.VertTerrestrial,Diet.VertAll,Diet.AnimalsAll,Diet.PlantHighSugar,Diet.PlantLowSugar,Diet.Vunk,Diet.Seed,BodyMass.Value,Diet.Vect,Diet.Scav,Diet.Nect,Diet.PlantO,Diet.Vend,Diet.Inv,Diet.Fruit,Diet.Vfish,Diet.PlantAll
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Mormoops magna,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Pteronotus davyi,CHIROPTERA,MORMOOPIDAE,Pteronotus,,A,Neotropical,davyi,9.4,100.0,0.0,0.0,9.4,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,Pteronotus gymnonotus,CHIROPTERA,MORMOOPIDAE,Pteronotus,,A,Neotropical,gymnonotus,13.6,100.0,0.0,0.0,13.6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.43,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Pteronotus quadridens,CHIROPTERA,MORMOOPIDAE,Pteronotus,,A,Neotropical,quadridens,5.27,100.0,0.0,0.0,5.27,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Pteronotus macleayii,CHIROPTERA,MORMOOPIDAE,Pteronotus,,A,Neotropical,macleayii,12.39,100.0,0.0,0.0,12.39,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Pteronotus parnellii,CHIROPTERA,MORMOOPIDAE,Pteronotus,C-Invertebrate-eater,A,Neotropical,parnellii,19.395,100.0,0.0,0.0,19.395,0.0,0.0,100.0,0.0,0.0,0.0,0.0,19.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Pteronotus pristinus,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,Pteronotus personatus,CHIROPTERA,MORMOOPIDAE,Pteronotus,,A,Neotropical,personatus,10.995,100.0,0.0,0.0,10.995,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.71,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,Noctilio leporinus,CHIROPTERA,NOCTILIONIDAE,Noctilio,C-InsVertivore-Piscivore,G,Neotropical,leporinus,44.0,50.0,50.0,0.0,44.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,58.32,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Noctilio albiventris,CHIROPTERA,NOCTILIONIDAE,Noctilio,,G,Neotropical,albiventris,44.0,80.0,20.0,0.0,44.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,30.85,0.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Amorphochilus schnablii,CHIROPTERA,FURIPTERIDAE,Amorphochilus,,A,Neotropical,schnablii,4.15,100.0,0.0,0.0,4.15,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Furipterus horrens,CHIROPTERA,FURIPTERIDAE,Furipterus,,A,Neotropical,horrens,3.15,100.0,0.0,0.0,3.15,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Thyroptera discifera,CHIROPTERA,THYROPTERIDAE,Thyroptera,,A,Neotropical,discifera,3.13,100.0,0.0,0.0,3.13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Thyroptera lavali,CHIROPTERA,THYROPTERIDAE,Thyroptera,,A,Neotropical,lavali,5.6,100.0,0.0,0.0,3.8249999999999997,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Thyroptera tricolor,CHIROPTERA,THYROPTERIDAE,Thyroptera,,A,Neotropical,tricolor,4.52,100.0,0.0,0.0,4.52,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Chilonatalus micropus,CHIROPTERA,NATALIDAE,Chilonatalus,,A,Neotropical,micropus,3.0,100.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Chilonatalus tumidifrons,CHIROPTERA,NATALIDAE,Chilonatalus,,A,Neotropical,tumidifrons,3.62,100.0,0.0,0.0,3.62,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Natalus jamaicensis,CHIROPTERA,NATALIDAE,Natalus,,A,Neotropical,jamaicensis,4.7,100.0,0.0,0.0,4.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,Natalus major,CHIROPTERA,NATALIDAE,Natalus,,A,Neotropical,major,4.7,100.0,0.0,0.0,4.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Natalus primus,CHIROPTERA,NATALIDAE,Natalus,,A,Neotropical,primus,4.7,100.0,0.0,0.0,4.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Natalus tumidirostris,CHIROPTERA,NATALIDAE,Natalus,,A,Neotropical,tumidirostris,5.85,100.0,0.0,0.0,5.85,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,Natalus stramineus,CHIROPTERA,NATALIDAE,Natalus,,A,Neotropical,stramineus,4.7,100.0,0.0,0.0,4.7,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,Nyctiellus lepidus,CHIROPTERA,NATALIDAE,Nyctiellus,,A,Neotropical,lepidus,3.88,100.0,0.0,0.0,3.88,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Manis crassicaudata,PHOLIDOTA,MANIDAE,Manis,,Ar,Indomalayan,crassicaudata,11963.78,100.0,0.0,0.0,11963.78,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8457.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Manis pentadactyla,PHOLIDOTA,MANIDAE,Manis,C-Invertebrate-eater,S,"Indomalayan, Palearctic",pentadactyla,3637.5,100.0,0.0,0.0,3637.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4675.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,Manis culionensis,PHOLIDOTA,MANIDAE,Manis,,S,Indomalayan,culionensis,4540.855,100.0,0.0,0.0,4540.855,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5982.25,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Manis javanica,PHOLIDOTA,MANIDAE,Manis,C-Invertebrate-eater,Ar,Indomalayan,javanica,4540.855,100.0,0.0,0.0,4540.855,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,Manis temminckii,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,Manis gigantea,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,Manis tetradactyla,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,Manis tricuspis,,,,C-Invertebrate-eater,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,Acinonyx jubatus,CARNIVORA,FELIDAE,Acinonyx,C-Endotherm-Carnivore,G,"Afrotropical, Palearctic",jubatus,50577.92,0.0,100.0,0.0,50577.92,100.0,100.0,100.0,0.0,0.0,0.0,0.0,46700.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,Caracal caracal,CARNIVORA,FELIDAE,Caracal,,G,"Afrotropical, Palearctic",caracal,14000.0,0.0,100.0,0.0,14000.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,13749.91,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Catopuma badia,,,,,G,Indomalayan,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Catopuma temminckii,,,,,G,Indomalayan,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,Felis catus,,,,C-Endotherm-Carnivore,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,Felis silvestris,CARNIVORA,FELIDAE,Felis,,G,"Afrotropical, Palearctic",silvestris,5036.54,10.0,90.0,0.0,5036.54,90.0,90.0,100.0,0.0,0.0,0.0,0.0,5099.99,10.0,0.0,0.0,0.0,80.0,10.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,Felis nigripes,CARNIVORA,FELIDAE,Felis,C-Terrestrial-vertebrates-eater,G,Afrotropical,nigripes,2125.0,0.0,100.0,0.0,2125.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1299.99,20.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,Felis margarita,CARNIVORA,FELIDAE,Felis,,G,"Afrotropical, Palearctic",margarita,2750.0,0.0,100.0,0.0,2750.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,2524.99,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,Felis chaus,CARNIVORA,FELIDAE,Felis,,G,"Indomalayan, Palearctic",chaus,10000.0,0.0,100.0,0.0,10000.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,7392.98,20.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,Felis bieti,,,,,G,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,Felis manul,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,Leopardus guigna,CARNIVORA,FELIDAE,Leopardus,,Ar,Neotropical,guigna,2200.0,0.0,100.0,0.0,3600.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,5157.94,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,Leopardus tigrinus,CARNIVORA,FELIDAE,Leopardus,,S,Neotropical,tigrinus,2250.0,0.0,100.0,0.0,2250.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,Leopardus pardalis,CARNIVORA,FELIDAE,Leopardus,,G,"Nearctic, Neotropical",pardalis,10500.0,3.0,81.0,16.0,10500.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,11900.08,20.0,0.0,0.0,0.0,70.0,0.0,0.0,10.0,0.0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,Leopardus wiedii,CARNIVORA,FELIDAE,Leopardus,,S,Neotropical,wiedii,3600.0,0.0,100.0,0.0,3600.0,80.0,80.0,80.0,20.0,0.0,0.0,0.0,3249.97,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,20.0
2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,Leopardus geoffroyi,CARNIVORA,FELIDAE,Leopardus,,G,Neotropical,geoffroyi,4000.0,0.0,100.0,0.0,4000.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,5157.94,10.0,0.0,0.0,0.0,80.0,0.0,0.0,10.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,Leopardus colocolo,CARNIVORA,FELIDAE,Leopardus,,G,Neotropical,colocolo,2950.0,0.0,100.0,0.0,2950.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,5157.94,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,Leopardus braccatus,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,Leopardus pajeros,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,Leopardus jacobitus,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Leptailurus serval,CARNIVORA,FELIDAE,Leptailurus,,G,"Afrotropical, Palearctic",serval,11999.96,0.0,100.0,0.0,11999.96,100.0,100.0,100.0,0.0,0.0,0.0,0.0,11999.97,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,Lynx pardinus,CARNIVORA,FELIDAE,Lynx,C-Endotherm-Carnivore,G,Palearctic,pardinus,10225.0,0.0,100.0,0.0,10225.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,9400.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Lynx rufus,CARNIVORA,FELIDAE,Lynx,,G,Nearctic,rufus,9400.0,0.0,100.0,0.0,9400.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,8904.1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,Lynx lynx,CARNIVORA,FELIDAE,Lynx,,G,Palearctic,lynx,21150.0,0.0,100.0,0.0,21150.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17950.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Lynx canadensis,CARNIVORA,FELIDAE,Lynx,C-All-vertebrate-eater,G,Nearctic,canadensis,9682.82,0.0,100.0,0.0,9682.82,80.0,100.0,100.0,0.0,0.0,0.0,0.0,9373.25,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,Pardofelis marmorata,CARNIVORA,FELIDAE,Pardofelis,,S,Neotropical,marmorata,47362.495,0.0,100.0,0.0,47362.495,100.0,100.0,100.0,0.0,0.0,0.0,0.0,2854.25,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,Prionailurus bengalensis,CARNIVORA,FELIDAE,Prionailurus,,S,"Indomalayan, Palearctic",bengalensis,4150.0,0.0,100.0,0.0,4150.0,90.0,100.0,100.0,0.0,0.0,0.0,0.0,3300.0,20.0,0.0,0.0,0.0,70.0,0.0,0.0,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,Prionailurus iriomotensis,,,,,,,,68.16,20.0,0.0,70.0,82.01,0.0,0.0,20.0,0.0,20.0,0.0,0.0,75.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,70.0
0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,Prionailurus planiceps,CARNIVORA,FELIDAE,Prionailurus,,G,Indomalayan,planiceps,5141.88,0.0,100.0,0.0,5141.88,40.0,100.0,100.0,0.0,0.0,0.0,0.0,6750.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,Prionailurus rubiginosus,CARNIVORA,FELIDAE,Prionailurus,,S,Indomalayan,rubiginosus,1350.0,0.0,100.0,0.0,1350.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,1384.38,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
