Order,Family,Genus,Species,Binomial,Species.Name,vertebrate,invertebrate,fibrousplant,nonfibrousplant,Adult_bodymass_g,Diet_category,Adult_bodymass_kg,Diet category based on prey type
Rodentia,Muridae,Leggadina,forresti,Leggadina forresti,Leggadina_forresti,0,1,1,1,20,Invert/Nonfibrous/Fibrous,0.02,Invert Omnivore
Rodentia,Muridae,Leggadina,lakedownensis,Leggadina lakedownensis,Leggadina_lakedownensis,0,1,1,1,17.5,Invert/Nonfibrous/Fibrous,0.0175,Invert Omnivore
Rodentia,Muridae,Meriones,crassus,Meriones crassus,Meriones_crassus,0,1,1,1,69.9,Invert/Nonfibrous/Fibrous,0.0699,Invert Omnivore
Rodentia,Muridae,Meriones,hurrianae,Meriones hurrianae,Meriones_hurrianae,0,1,1,1,70,Invert/Nonfibrous/Fibrous,0.07,Invert Omnivore
Rodentia,Muridae,Meriones,persicus,Meriones persicus,Meriones_persicus,0,1,1,1,100,Invert/Nonfibrous/Fibrous,0.1,Invert Omnivore
Rodentia,Muridae,Mus,minutoides,Mus minutoides,Mus_minutoides,0,1,1,1,6.2,Invert/Nonfibrous/Fibrous,0.0062,Invert Omnivore
Rodentia,Muridae,Mus,musculus,Mus musculus,Mus_musculus,0,1,0,1,16.5,Invert/Nonfibrous,0.0165,Invert Omnivore
Rodentia,Muridae,Notomys,alexis,Notomys alexis,Notomys_alexis,0,1,1,1,35,Invert/Nonfibrous/Fibrous,0.035,Invert Omnivore
Rodentia,Muridae,Notomys,cervinus,Notomys cervinus,Notomys_cervinus,0,1,1,1,35,Invert/Nonfibrous/Fibrous,0.035,Invert Omnivore
Rodentia,Muridae,Notomys,mitchellii,Notomys mitchellii,Notomys_mitchellii,0,1,1,1,52,Invert/Nonfibrous/Fibrous,0.052,Invert Omnivore
Rodentia,Muridae,Pseudomys,albocinereus,Pseudomys albocinereus,Pseudomys_albocinereus,0,1,1,1,30.5,Invert/Nonfibrous/Fibrous,0.0305,Invert Omnivore
Rodentia,Muridae,Pseudomys,apodemoides,Pseudomys apodemoides,Pseudomys_apodemoides,0,1,0,1,20,Invert/Nonfibrous,0.02,Invert Omnivore
Rodentia,Muridae,Pseudomys,australis,Pseudomys australis,Pseudomys_australis,0,1,1,1,65,Invert/Nonfibrous/Fibrous,0.065,Invert Omnivore
Rodentia,Muridae,Pseudomys,bolami,Pseudomys bolami,Pseudomys_bolami,0,1,1,1,15.5,Invert/Nonfibrous/Fibrous,0.0155,Invert Omnivore
Rodentia,Muridae,Pseudomys,desertor,Pseudomys desertor,Pseudomys_desertor,0,1,1,1,25,Invert/Nonfibrous/Fibrous,0.025,Invert Omnivore
Rodentia,Muridae,Pseudomys,gracilicaudatus,Pseudomys gracilicaudatus,Pseudomys_gracilicaudatus,0,1,0,1,74.8,Invert/Nonfibrous,0.0748,Invert Omnivore
Rodentia,Muridae,Pseudomys,hermannsburgensis,Pseudomys hermannsburgensis,Pseudomys_hermannsburgensis,0,1,1,1,12,Invert/Nonfibrous/Fibrous,0.012,Invert Omnivore
Rodentia,Muridae,Pseudomys,higginsi,Pseudomys higginsi,Pseudomys_higginsi,0,1,1,1,67,Invert/Nonfibrous/Fibrous,0.067,Invert Omnivore
Rodentia,Muridae,Pseudomys,oralis,Pseudomys oralis,Pseudomys_oralis,0,1,1,1,95,Invert/Nonfibrous/Fibrous,0.095,Invert Omnivore
Rodentia,Muridae,Rattus,everetti,Rattus everetti,Rattus_everetti,0,1,1,1,255,Invert/Nonfibrous/Fibrous,0.255,Invert Omnivore
Rodentia,Muridae,Rattus,fuscipes,Rattus fuscipes,Rattus_fuscipes,0,1,1,1,133,Invert/Nonfibrous/Fibrous,0.133,Invert Omnivore
Rodentia,Muridae,Rattus,lutreolus,Rattus lutreolus,Rattus_lutreolus,0,1,1,1,106,Invert/Nonfibrous/Fibrous,0.106,Invert Omnivore
Rodentia,Muridae,Rattus,tiomanicus,Rattus tiomanicus,Rattus_tiomanicus,0,1,1,1,131.75,Invert/Nonfibrous/Fibrous,0.13175,Invert Omnivore
Rodentia,Muridae,Rattus,villosissimus,Rattus villosissimus,Rattus_villosissimus,0,1,1,1,134,Invert/Nonfibrous/Fibrous,0.134,Invert Omnivore
Rodentia,Muridae,Rhabdomys,pumilio,Rhabdomys pumilio,Rhabdomys_pumilio,0,1,1,1,40.7,Invert/Nonfibrous/Fibrous,0.0407,Invert Omnivore
Rodentia,Muridae,Sekeetamys,calurus,Sekeetamys calurus,Sekeetamys_calurus,0,1,1,0,55.2,Invert/Fibrous,0.0552,Invert Omnivore
Rodentia,Muridae,Sundamys,muelleri,Sundamys muelleri,Sundamys_muelleri,0,1,1,1,275.65,Invert/Nonfibrous/Fibrous,0.27565,Invert Omnivore
Rodentia,Muridae,Tatera,indica,Tatera indica,Tatera_indica,0,1,1,1,166.3,Invert/Nonfibrous/Fibrous,0.1663,Invert Omnivore
Rodentia,Muridae,Taterillus,gracilis,Taterillus gracilis,Taterillus_gracilis,0,1,0,1,49,Invert/Nonfibrous,0.049,Invert Omnivore
Rodentia,Muridae,Zelotomys,woosnami,Zelotomys woosnami,Zelotomys_woosnami,0,1,0,1,54.1,Invert/Nonfibrous,0.0541,Invert Omnivore
Rodentia,Nesomyidae,Dendromus,mystacalis,Dendromus mystacalis,Dendromus_mystacalis,0,1,1,1,7.6,Invert/Nonfibrous/Fibrous,0.0076,Invert Omnivore
Rodentia,Nesomyidae,Mystromys,albicaudatus,Mystromys albicaudatus,Mystromys_albicaudatus,0,1,1,1,86.9,Invert/Nonfibrous/Fibrous,0.0869,Invert Omnivore
Rodentia,Nesomyidae,Saccostomus,mearnsi,Saccostomus mearnsi,Saccostomus_mearnsi,0,1,1,1,45.5,Invert/Nonfibrous/Fibrous,0.0455,Invert Omnivore
Rodentia,Sciuridae,Ammospermophilus,interpres,Ammospermophilus interpres,Ammospermophilus_interpres,0,1,1,1,110.3,Invert/Nonfibrous/Fibrous,0.1103,Invert Omnivore
Rodentia,Sciuridae,Ammospermophilus,nelsoni,Ammospermophilus nelsoni,Ammospermophilus_nelsoni,0,1,1,1,160.4,Invert/Nonfibrous/Fibrous,0.1604,Invert Omnivore
Rodentia,Sciuridae,Callosciurus,notatus,Callosciurus notatus,Callosciurus_notatus,0,1,0,1,197.5,Invert/Nonfibrous,0.1975,Invert Omnivore
Rodentia,Sciuridae,Callosciurus,orestes,Callosciurus orestes,Callosciurus_orestes,0,1,0,1,278,Invert/Nonfibrous,0.278,Invert Omnivore
Rodentia,Sciuridae,Callosciurus,prevostii,Callosciurus prevostii,Callosciurus_prevostii,0,1,0,1,361.45,Invert/Nonfibrous,0.36145,Invert Omnivore
Rodentia,Sciuridae,Cynomys,gunnisoni,Cynomys gunnisoni,Cynomys_gunnisoni,0,1,1,1,925,Invert/Nonfibrous/Fibrous,0.925,Invert Omnivore
Rodentia,Sciuridae,Dremomys,everetti,Dremomys everetti,Dremomys_everetti,0,1,0,1,130,Invert/Nonfibrous,0.13,Invert Omnivore
Rodentia,Sciuridae,Funisciurus,anerythrus,Funisciurus anerythrus,Funisciurus_anerythrus,0,1,0,1,218,Invert/Nonfibrous,0.218,Invert Omnivore
Rodentia,Sciuridae,Funisciurus,congicus,Funisciurus congicus,Funisciurus_congicus,0,1,1,1,112,Invert/Nonfibrous/Fibrous,0.112,Invert Omnivore
Rodentia,Sciuridae,Funisciurus,isabella,Funisciurus isabella,Funisciurus_isabella,0,1,1,1,109,Invert/Nonfibrous/Fibrous,0.109,Invert Omnivore
Rodentia,Sciuridae,Funisciurus,lemniscatus,Funisciurus lemniscatus,Funisciurus_lemniscatus,0,1,0,1,141,Invert/Nonfibrous,0.141,Invert Omnivore
Rodentia,Sciuridae,Funisciurus,pyrropus,Funisciurus pyrropus,Funisciurus_pyrropus,0,1,0,1,297,Invert/Nonfibrous,0.297,Invert Omnivore
Rodentia,Sciuridae,Heliosciurus,rufobrachium,Heliosciurus rufobrachium,Heliosciurus_rufobrachium,0,1,1,1,371.5,Invert/Nonfibrous/Fibrous,0.3715,Invert Omnivore
Rodentia,Sciuridae,Lariscus,insignis,Lariscus insignis,Lariscus_insignis,0,1,0,1,200,Invert/Nonfibrous,0.2,Invert Omnivore
Rodentia,Sciuridae,Marmota,monax,Marmota monax,Marmota_monax,0,1,1,0,3801.7,Invert/Fibrous,3.8017,Invert Omnivore
Rodentia,Sciuridae,Microsciurus,alfari,Microsciurus alfari,Microsciurus_alfari,0,1,1,1,87.5,Invert/Nonfibrous/Fibrous,0.0875,Invert Omnivore
Rodentia,Sciuridae,Microsciurus,flaviventer,Microsciurus flaviventer,Microsciurus_flaviventer,0,1,0,1,92,Invert/Nonfibrous,0.092,Invert Omnivore
Rodentia,Sciuridae,Myosciurus,pumilio,Myosciurus pumilio,Myosciurus_pumilio,0,1,0,1,165,Invert/Nonfibrous,0.165,Invert Omnivore
Rodentia,Sciuridae,Nannosciurus,melanotis,Nannosciurus melanotis,Nannosciurus_melanotis,0,1,1,1,15,Invert/Nonfibrous/Fibrous,0.015,Invert Omnivore
Rodentia,Sciuridae,Paraxerus,cepapi,Paraxerus cepapi,Paraxerus_cepapi,0,1,1,1,180,Invert/Nonfibrous/Fibrous,0.18,Invert Omnivore
Rodentia,Sciuridae,Paraxerus,poensis,Paraxerus poensis,Paraxerus_poensis,0,1,0,1,124.5,Invert/Nonfibrous,0.1245,Invert Omnivore
Rodentia,Sciuridae,Sciurus,alleni,Sciurus alleni,Sciurus_alleni,0,1,0,1,434.5,Invert/Nonfibrous,0.4345,Invert Omnivore
Rodentia,Sciuridae,Sciurus,vulgaris,Sciurus vulgaris,Sciurus_vulgaris,0,1,0,1,333,Invert/Nonfibrous,0.333,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,beldingi,Spermophilus beldingi,Spermophilus_beldingi,0,1,1,1,280.5,Invert/Nonfibrous/Fibrous,0.2805,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,columbianus,Spermophilus columbianus,Spermophilus_columbianus,0,1,1,1,493,Invert/Nonfibrous/Fibrous,0.493,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,lateralis,Spermophilus lateralis,Spermophilus_lateralis,0,1,1,1,191,Invert/Nonfibrous/Fibrous,0.191,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,mohavensis,Spermophilus mohavensis,Spermophilus_mohavensis,0,1,1,1,190,Invert/Nonfibrous/Fibrous,0.19,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,richardsonii,Spermophilus richardsonii,Spermophilus_richardsonii,0,1,1,1,406,Invert/Nonfibrous/Fibrous,0.406,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,spilosoma,Spermophilus spilosoma,Spermophilus_spilosoma,0,1,1,1,89,Invert/Nonfibrous/Fibrous,0.089,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,tereticaudus,Spermophilus tereticaudus,Spermophilus_tereticaudus,0,1,1,1,156.5,Invert/Nonfibrous/Fibrous,0.1565,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,tridecemlineatus,Spermophilus tridecemlineatus,Spermophilus_tridecemlineatus,0,1,1,1,131.7,Invert/Nonfibrous/Fibrous,0.1317,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,variegatus,Spermophilus variegatus,Spermophilus_variegatus,0,1,1,1,691.6,Invert/Nonfibrous/Fibrous,0.6916,Invert Omnivore
Rodentia,Sciuridae,Spermophilus,washingtoni,Spermophilus washingtoni,Spermophilus_washingtoni,0,1,1,1,207.5,Invert/Nonfibrous/Fibrous,0.2075,Invert Omnivore
Rodentia,Sciuridae,Sundasciurus,hippurus,Sundasciurus hippurus,Sundasciurus_hippurus,0,1,0,1,406.25,Invert/Nonfibrous,0.40625,Invert Omnivore
Rodentia,Sciuridae,Sundasciurus,lowii,Sundasciurus lowii,Sundasciurus_lowii,0,1,0,1,87.5,Invert/Nonfibrous,0.0875,Invert Omnivore
Rodentia,Sciuridae,Sundasciurus,tenuis,Sundasciurus tenuis,Sundasciurus_tenuis,0,1,1,1,75,Invert/Nonfibrous/Fibrous,0.075,Invert Omnivore
Rodentia,Sciuridae,Tamias,amoenus,Tamias amoenus,Tamias_amoenus,0,1,1,1,50.5,Invert/Nonfibrous/Fibrous,0.0505,Invert Omnivore
Rodentia,Sciuridae,Tamias,canipes,Tamias canipes,Tamias_canipes,0,1,1,1,70.4,Invert/Nonfibrous/Fibrous,0.0704,Invert Omnivore
Rodentia,Sciuridae,Tamias,minimus,Tamias minimus,Tamias_minimus,0,1,1,1,135.3,Invert/Nonfibrous/Fibrous,0.1353,Invert Omnivore
Rodentia,Sciuridae,Tamias,quadrivittatus,Tamias quadrivittatus,Tamias_quadrivittatus,0,1,1,1,62.2,Invert/Nonfibrous/Fibrous,0.0622,Invert Omnivore
Rodentia,Sciuridae,Tamias,rufus,Tamias rufus,Tamias_rufus,0,1,1,1,53.6,Invert/Nonfibrous/Fibrous,0.0536,Invert Omnivore
Rodentia,Sciuridae,Tamias,senex,Tamias senex,Tamias_senex,0,1,0,1,89.3,Invert/Nonfibrous,0.0893,Invert Omnivore
Rodentia,Sciuridae,Tamias,speciosus,Tamias speciosus,Tamias_speciosus,0,1,1,1,62,Invert/Nonfibrous/Fibrous,0.062,Invert Omnivore
Rodentia,Sciuridae,Tamias,striatus,Tamias striatus,Tamias_striatus,0,1,0,1,111.9,Invert/Nonfibrous,0.1119,Invert Omnivore
Rodentia,Sciuridae,Tamias,townsendii,Tamias townsendii,Tamias_townsendii,0,1,0,1,74.8,Invert/Nonfibrous,0.0748,Invert Omnivore
Rodentia,Sciuridae,Xerus,inauris,Xerus inauris,Xerus_inauris,0,1,1,1,624.5,Invert/Nonfibrous/Fibrous,0.6245,Invert Omnivore
Rodentia,Sciuridae,Xerus,rutilus,Xerus rutilus,Xerus_rutilus,0,1,1,1,317.5,Invert/Nonfibrous/Fibrous,0.3175,Invert Omnivore
Scandentia,Tupaiidae,Anathana,ellioti,Anathana ellioti,Anathana_ellioti,0,1,1,1,160,Invert/Nonfibrous/Fibrous,0.16,Invert Omnivore
Scandentia,Tupaiidae,Tupaia,montana,Tupaia montana,Tupaia_montana,0,1,1,1,283,Invert/Nonfibrous/Fibrous,0.283,Invert Omnivore
Soricomorpha,Soricidae,Crocidura,montis,Crocidura montis,Crocidura_montis,0,1,1,1,14.5,Invert/Nonfibrous/Fibrous,0.0145,Invert Omnivore
Soricomorpha,Soricidae,Myosorex,cafer,Myosorex cafer,Myosorex_cafer,0,1,1,0,12.3,Invert/Fibrous,0.0123,Invert Omnivore
Soricomorpha,Soricidae,Sorex,monticolus,Sorex monticolus,Sorex_monticolus,0,1,0,1,5.3,Invert/Nonfibrous,0.0053,Invert Omnivore
Soricomorpha,Soricidae,Sorex,palustris,Sorex palustris,Sorex_palustris,0,1,1,0,13.4,Invert/Fibrous,0.0134,Invert Omnivore
Soricomorpha,Soricidae,Sorex,trowbridgii,Sorex trowbridgii,Sorex_trowbridgii,0,1,0,1,3.8,Invert/Nonfibrous,0.0038,Invert Omnivore
Soricomorpha,Soricidae,Sorex,vagrans,Sorex vagrans,Sorex_vagrans,0,1,1,1,4.4,Invert/Nonfibrous/Fibrous,0.0044,Invert Omnivore
Soricomorpha,Talpidae,Neurotrichus,gibbsii,Neurotrichus gibbsii,Neurotrichus_gibbsii,0,1,0,1,8.9,Invert/Nonfibrous,0.0089,Invert Omnivore
Soricomorpha,Talpidae,Scapanus,townsendii,Scapanus townsendii,Scapanus_townsendii,0,1,0,1,141.7,Invert/Nonfibrous,0.1417,Invert Omnivore
Tubulidentata,Orycteropodidae,Orycteropus,afer,Orycteropus afer,Orycteropus_afer,0,1,0,1,52350.4,Invert/Nonfibrous,52.3504,Invert Omnivore
Carnivora,Canidae,Canis,lupus,Canis lupus,Canis_lupus,1,0,0,0,31756.51,Vert,31.75651,Vert
Carnivora,Canidae,Canis,mesomelas,Canis mesomelas,Canis_mesomelas,1,0,0,0,8500,Vert,8.5,Vert
Carnivora,Canidae,Canis,simensis,Canis simensis,Canis_simensis,1,0,0,0,10000,Vert,10,Vert
Carnivora,Canidae,Cuon,alpinus,Cuon alpinus,Cuon_alpinus,1,0,0,0,12760,Vert,12.76,Vert
Carnivora,Canidae,Lycaon,pictus,Lycaon pictus,Lycaon_pictus,1,0,0,0,22050.1,Vert,22.0501,Vert
Carnivora,Canidae,Vulpes,macrotis,Vulpes macrotis,Vulpes_macrotis,1,0,0,0,4499.97,Vert,4.49997,Vert
Carnivora,Eupleridae,Cryptoprocta,ferox,Cryptoprocta ferox,Cryptoprocta_ferox,1,0,0,0,9500,Vert,9.5,Vert
Carnivora,Felidae,Caracal,caracal,Caracal caracal,Caracal_caracal,1,0,0,0,11964.38,Vert,11.96438,Vert
Carnivora,Felidae,Felis margarita,margarita,Felis margarita,Felis_margarita,1,0,0,0,2823.36,Vert,2.82336,Vert
Carnivora,Felidae,Leopardus,pardalis,Leopardus pardalis,Leopardus_pardalis,1,0,0,0,11900.1,Vert,11.9001,Vert
Carnivora,Felidae,Leopardus,wiedii,Leopardus wiedii,Leopardus_wiedii,1,0,0,0,3250,Vert,3.25,Vert
Carnivora,Felidae,Lynx,canadensis,Lynx canadensis,Lynx_canadensis,1,0,0,0,9373.2,Vert,9.3732,Vert
Carnivora,Felidae,Lynx,pardinus,Lynx pardinus,Lynx_pardinus,1,0,0,0,9400,Vert,9.4,Vert
Carnivora,Felidae,Lynx,rufus,Lynx rufus,Lynx_rufus,1,0,0,0,8904.1,Vert,8.9041,Vert
Carnivora,Felidae,Neofelis,nebulosa,Neofelis nebulosa,Neofelis_nebulosa,1,0,0,0,19675,Vert,19.675,Vert
Carnivora,Felidae,Panthera,leo,Panthera leo,Panthera_leo,1,0,0,0,161499.1,Vert,161.4991,Vert
Carnivora,Felidae,Panthera,onca,Panthera onca,Panthera_onca,1,0,0,0,100000,Vert,100,Vert
Carnivora,Felidae,Panthera,pardus,Panthera pardus,Panthera_pardus,1,0,0,0,54999.7,Vert,54.9997,Vert
Carnivora,Felidae,Panthera,tigris,Panthera tigris,Panthera_tigris,1,0,0,0,162564,Vert,162.564,Vert
Carnivora,Felidae,Puma,yagouaroundi,Puma yagouaroundi,Puma_yagouaroundi,1,0,0,0,7874,Vert,7.874,Vert
Carnivora,Hyaenidae,Crocuta,crocuta,Crocuta crocuta,Crocuta_crocuta,1,0,0,0,63369.98,Vert,63.36998,Vert
Carnivora,Mustelidae,Gulo,gulo,Gulo gulo,Gulo_gulo,1,0,0,0,17012,Vert,17.012,Vert
Carnivora,Mustelidae,Lyncodon,patagonicus,Lyncodon patagonicus,Lyncodon_patagonicus,1,0,0,0,225,Vert,0.225,Vert
Carnivora,Mustelidae,Martes,pennanti,Martes pennanti,Martes_pennanti,1,0,0,0,4000,Vert,4,Vert
Carnivora,Mustelidae,Mustela,altaica,Mustela altaica,Mustela_altaica,1,0,0,0,180.24,Vert,0.18024,Vert
Carnivora,Mustelidae,Mustela,eversmanii,Mustela eversmanii,Mustela_eversmanii,1,0,0,0,1684.21,Vert,1.68421,Vert
Carnivora,Mustelidae,Mustela,nivalis,Mustela nivalis,Mustela_nivalis,1,0,0,0,77.3,Vert,0.0773,Vert
Carnivora,Mustelidae,Poecilogale,albinucha,Poecilogale albinucha,Poecilogale_albinucha,1,0,0,0,340,Vert,0.34,Vert
Carnivora,Mustelidae,Pteronura,brasiliensis,Pteronura brasiliensis,Pteronura_brasiliensis,1,0,0,0,23999.9,Vert,23.9999,Vert
Carnivora,Ursidae,Ursus,maritimus,Ursus maritimus,Ursus_maritimus,1,0,0,0,388750,Vert,388.75,Vert
Chiroptera,Phyllostomidae,Desmodus,rotundus,Desmodus rotundus,Desmodus_rotundus,1,0,0,0,33.2,Vert,0.0332,Vert
Chiroptera,Phyllostomidae,Diaemus,youngi,Diaemus youngi,Diaemus_youngi,1,0,0,0,36.1,Vert,0.0361,Vert
Chiroptera,Phyllostomidae,Diphylla,ecaudata,Diphylla ecaudata,Diphylla_ecaudata,1,0,0,0,29.3,Vert,0.0293,Vert
Chiroptera,Phyllostomidae,Vampyrum,spectrum,Vampyrum spectrum,Vampyrum_spectrum,1,0,0,0,169.4,Vert,0.1694,Vert
Dasyuromorphia,Dasyuridae,Antechinus,flavipes,Antechinus flavipes,Antechinus_flavipes,1,0,0,0,45,Vert,0.045,Vert
Dasyuromorphia,Dasyuridae,Sarcophilus,harrisii,Sarcophilus harrisii,Sarcophilus_harrisii,1,0,0,0,6000,Vert,6,Vert
Artiodactyla,Bovidae,Cephalophus,dorsalis,Cephalophus dorsalis,Cephalophus_dorsalis,1,0,1,1,20000,Vert/Nonfibrous/Fibrous,20,Vert Omnivore
Artiodactyla,Bovidae,Philantomba,monticola,Philantomba monticola,Philantomba_monticola,1,0,1,1,6250,Vert/Nonfibrous/Fibrous,6.25,Vert Omnivore
Artiodactyla,Suidae,Potamochoerus,porcus,Potamochoerus porcus,Potamochoerus_porcus,1,0,0,1,70000.3,Vert/Nonfibrous,70.0003,Vert Omnivore
Carnivora,Ailuridae,Ailurus,fulgens,Ailurus fulgens,Ailurus_fulgens,1,0,1,1,4900,Vert/Nonfibrous/Fibrous,4.9,Vert Omnivore
Carnivora,Canidae,Chrysocyon,brachyurus,Chrysocyon brachyurus,Chrysocyon_brachyurus,1,0,0,1,23249.8,Vert/Nonfibrous,23.2498,Vert Omnivore
Carnivora,Mustelidae,Eira,barbara,Eira barbara,Eira_barbara,1,0,0,1,3910,Vert/Nonfibrous,3.91,Vert Omnivore
Carnivora,Ursidae,Ailuropoda,melanoleuca,Ailuropoda melanoleuca,Ailuropoda_melanoleuca,1,0,1,0,108400,Vert/Fibrous,108.4,Vert Omnivore
Carnivora,Ursidae,Helarctos,malayanus,Helarctos malayanus,Helarctos_malayanus,1,0,0,1,46500,Vert/Nonfibrous,46.5,Vert Omnivore
Primates,Cebidae,Callithrix,jacchus,Callithrix jacchus,Callithrix_jacchus,1,0,0,1,292,Vert/Nonfibrous,0.292,Vert Omnivore
Rodentia,Heteromyidae,Dipodomys,spectabilis,Dipodomys spectabilis,Dipodomys_spectabilis,1,0,1,1,135.9,Vert/Nonfibrous/Fibrous,0.1359,Vert Omnivore
Rodentia,Heteromyidae,Heteromys,desmarestianus,Heteromys desmarestianus,Heteromys_desmarestianus,1,0,0,1,72.5,Vert/Nonfibrous,0.0725,Vert Omnivore
Rodentia,Hystricidae,Hystrix,cristata,Hystrix cristata,Hystrix_cristata,1,0,1,1,16250,Vert/Nonfibrous/Fibrous,16.25,Vert Omnivore
Rodentia,Sciuridae,Glaucomys,sabrinus,Glaucomys sabrinus,Glaucomys_sabrinus,1,0,0,1,166,Vert/Nonfibrous,0.166,Vert Omnivore
Afrosoricida,Tenrecidae,Limnogale,mergulus,Limnogale mergulus,Limnogale_mergulus,1,1,0,0,78.6,Vert/Invert,0.0786,Vert/Invert
Afrosoricida,Tenrecidae,Tenrec,ecaudatus,Tenrec ecaudatus,Tenrec_ecaudatus,1,1,0,0,684,Vert/Invert,0.684,Vert/Invert
Carnivora,Canidae,Alopex,lagopus,Alopex lagopus,Alopex_lagopus,1,1,0,0,3584.37,Vert/Invert,3.58437,Vert/Invert
Carnivora,Canidae,Vulpes,chama,Vulpes chama,Vulpes_chama,1,1,0,0,2955,Vert/Invert,2.955,Vert/Invert
Carnivora,Eupleridae,Fossa,fossana,Fossa fossana,Fossa_fossana,1,1,0,0,1853.98,Vert/Invert,1.85398,Vert/Invert
Carnivora,Eupleridae,Mungotictis,decemlineata,Mungotictis decemlineata,Mungotictis_decemlineata,1,1,0,0,657.03,Vert/Invert,0.65703,Vert/Invert
Carnivora,Eupleridae,Salanoia,concolor,Salanoia concolor,Salanoia_concolor,1,1,0,0,711.49,Vert/Invert,0.71149,Vert/Invert
Carnivora,Felidae,Felis,chaus,Felis chaus,Felis_chaus,1,1,0,0,7257,Vert/Invert,7.257,Vert/Invert
Carnivora,Felidae,Felis,nigripes,Felis nigripes,Felis_nigripes,1,1,0,0,1362.77,Vert/Invert,1.36277,Vert/Invert
Carnivora,Felidae,Leopardus,geoffroyi,Leopardus geoffroyi,Leopardus_geoffroyi,1,1,0,0,3590,Vert/Invert,3.59,Vert/Invert
Carnivora,Felidae,Prionailurus,bengalensis,Prionailurus bengalensis,Prionailurus_bengalensis,1,1,0,0,3300,Vert/Invert,3.3,Vert/Invert
Carnivora,Herpestidae,Atilax,paludinosus,Atilax paludinosus,Atilax_paludinosus,1,1,0,0,3600.16,Vert/Invert,3.60016,Vert/Invert
Carnivora,Herpestidae,Bdeogale,crassicauda,Bdeogale crassicauda,Bdeogale_crassicauda,1,1,0,0,1722.13,Vert/Invert,1.72213,Vert/Invert
Carnivora,Herpestidae,Bdeogale,jacksoni,Bdeogale jacksoni,Bdeogale_jacksoni,1,1,0,0,2500,Vert/Invert,2.5,Vert/Invert
Carnivora,Herpestidae,Crossarchus,ansorgei,Crossarchus ansorgei,Crossarchus_ansorgei,1,1,0,0,700,Vert/Invert,0.7,Vert/Invert
Carnivora,Herpestidae,Cynictis,penicillata,Cynictis penicillata,Cynictis_penicillata,1,1,0,0,694.41,Vert/Invert,0.69441,Vert/Invert
Carnivora,Herpestidae,Herpestes,ichneumon,Herpestes ichneumon,Herpestes_ichneumon,1,1,0,0,2980.02,Vert/Invert,2.98002,Vert/Invert
Carnivora,Herpestidae,Herpestes,naso,Herpestes naso,Herpestes_naso,1,1,0,0,3000,Vert/Invert,3,Vert/Invert
Carnivora,Herpestidae,Herpestes,smithii,Herpestes smithii,Herpestes_smithii,1,1,0,0,1702.5,Vert/Invert,1.7025,Vert/Invert
Carnivora,Herpestidae,Ichneumia,albicauda,Ichneumia albicauda,Ichneumia_albicauda,1,1,0,0,3628.4,Vert/Invert,3.6284,Vert/Invert
Carnivora,Herpestidae,Suricata,suricatta,Suricata suricatta,Suricata_suricatta,1,1,0,0,725.5,Vert/Invert,0.7255,Vert/Invert
Carnivora,Mephitidae,Conepatus,chinga,Conepatus chinga,Conepatus_chinga,1,1,0,0,1917.5,Vert/Invert,1.9175,Vert/Invert
Carnivora,Mephitidae,Conepatus,humboldtii,Conepatus humboldtii,Conepatus_humboldtii,1,1,0,0,1097.61,Vert/Invert,1.09761,Vert/Invert
Carnivora,Mephitidae,Conepatus,semistriatus,Conepatus semistriatus,Conepatus_semistriatus,1,1,0,0,1997.34,Vert/Invert,1.99734,Vert/Invert
Carnivora,Mephitidae,Spilogale,pygmaea,Spilogale pygmaea,Spilogale_pygmaea,1,1,0,0,235,Vert/Invert,0.235,Vert/Invert
Carnivora,Mustelidae,Aonyx,capensis,Aonyx capensis,Aonyx_capensis,1,1,0,0,18999.8,Vert/Invert,18.9998,Vert/Invert
Carnivora,Mustelidae,Aonyx,cinerea,Aonyx cinerea,Aonyx_cinerea,1,1,0,0,3527.59,Vert/Invert,3.52759,Vert/Invert
Carnivora,Mustelidae,Galictis,cuja,Galictis cuja,Galictis_cuja,1,1,0,0,1000,Vert/Invert,1,Vert/Invert
Carnivora,Mustelidae,Ictonyx,striatus,Ictonyx striatus,Ictonyx_striatus,1,1,0,0,1300,Vert/Invert,1.3,Vert/Invert
Carnivora,Mustelidae,Lontra,canadensis,Lontra canadensis,Lontra_canadensis,1,1,0,0,8087.4,Vert/Invert,8.0874,Vert/Invert
Carnivora,Mustelidae,Lontra,felina,Lontra felina,Lontra_felina,1,1,0,0,30600,Vert/Invert,30.6,Vert/Invert
Carnivora,Mustelidae,Lontra,longicaudis,Lontra longicaudis,Lontra_longicaudis,1,1,0,0,6555,Vert/Invert,6.555,Vert/Invert
Carnivora,Mustelidae,Lontra,provocax,Lontra provocax,Lontra_provocax,1,1,0,0,7500,Vert/Invert,7.5,Vert/Invert
